"id","altitud"
"13268",34.77777777777778
"13300",21.943617021276594
"13430",21.862121212121213
"13433",59.82286634460547
"13440",21.161458333333332
"13442",58.0708762886598
"13458",553.0757338891784
"13468",13.857549857549857
"13473",451.16623376623374
"13490",253.56410256410257
"13549",16.757386363636364
"13580",35.2487922705314
"13600",271.2334183673469
"13620",6.55
"13647",66.69590643274854
"13650",16.857859531772576
"13654",209.4390243902439
"13655",77.30714285714286
"13657",141.14537037037036
"13667",84.96326530612245
"13670",385.8757628596338
"13673",77.92487046632124
"13683",57.95
"13688",696.639880952381
"13744",461.33187613843353
"13760",11.2
"13780",15.356666666666667
"13810",268.2046875
"13836",83.26100628930817
"13838",34.21867321867322
"13873",133.32871972318338
"13894",48.78260869565217
"15001",2844.8809523809523
"15022",1969.0661157024792
"15047",2479.6521739130435
"15051",2775.9043209876545
"15087",3112.0650154798764
"15090",1696.2740740740742
"15092",2788.9270833333335
"15097",2174.217391304348
"15104",2667.8571428571427
"15106",1990.676923076923
"15109",2057.153846153846
"15114",2637.2380952380954
"15131",2675.8307692307694
"15135",1366.1436672967864
"15162",3199.4
"15172",2401.4083333333333
"15176",2656.157754010695
"15180",3466.1228632478633
"15183",2967.526785714286
"15185",1885.4214285714286
"15187",2787.491666666667
"15189",2718.0530303030305
"15204",2961.3035714285716
"15212",1677.514705882353
"15215",2711.8636363636365
"15218",1708.3866666666668
"15223",1843.5053088803088
"15224",2851.679012345679
"15226",2947.9880952380954
"15232",2869.054166666667
"15236",1915.8761904761905
"15238",3033.184210526316
"15244",3651.0728291316527
"15248",2774.1846153846154
"15272",2736.3636363636365
"15276",2781.2060606060604
"15293",2332.2
"15296",3182.8136363636363
"15299",2044.4742647058824
"15317",2665.277777777778
"15322",1856.2916666666667
"15325",2262.2013888888887
"15332",3507.276455026455
"15362",2825.777777777778
"15367",2455.0757575757575
"15368",2702.0577777777776
"15377",1944.9421252371917
"15380",2375.8625
"15401",1490.3035714285713
"15403",2682.936507936508
"15407",2566.423076923077
"15425",1781.0402476780187
"15442",1527.715625
"15455",2069.3838383838383
"15464",2874.576923076923
"15466",3355.1388888888887
"15469",2047.3074792243767
"15476",3033.4270833333335
"15480",1032.390977443609
"15491",2619.0238095238096
"15494",2592.8035714285716
"15500",2725.3
"15507",863.2450980392157
"15511",2057.253968253968
"15514",1472.74
"15516",2861.4014285714284
"15518",1933.9472727272728
"15522",2854.965909090909
"15531",1358.7912087912089
"15533",1184.437965260546
"15537",2885.2871794871794
"15542",3015.23835125448
"15550",1905.4506666666666
"15572",269.6913131313131
"15580",1148.8921052631579
"15599",2598.9897435897437
"15600",2663.2942583732056
"15621",2659.197222222222
"15632",2718.6375
"15638",2419.4074074074074
"15646",2840.2105263157896
"15660",2014.0611111111111
"15664",1636.6611570247933
"15667",754.574025974026
"15673",2547.57421875
"15676",2571.9166666666665
"15681",957.3860294117648
"15686",1523.9833333333333
"15690",1080.4014336917562
"15693",3023.48
"15696",2455.4692307692308
"15720",2911.3663003663005
"15723",2774.366666666667
"15740",3080.4471153846152
"15753",2424.184523809524
"15755",2942.84
"15757",3119.883333333333
"15759",3107.1027568922304
"15761",2021.975
"15762",2877.159090909091
"15763",2846.2960526315787
"15764",2785.222222222222
"15774",2764.153333333333
"15776",2504.5535714285716
"15778",1806.0285714285715
"15790",3206.1453634085215
"15798",1951.2
"15804",2452.295238095238
"15806",2625.887573964497
"15808",2493.75
"15810",2085.3416666666667
"15814",2956.2638888888887
"15816",2034.9179487179488
"15820",2853.2428571428572
"15822",3092.5225
"15832",1163.1666666666667
"15835",2776.213333333333
"15837",2714.325
"15839",3285.076923076923
"15842",2575.9508928571427
"15861",2857.264705882353
"15879",2856.3030303030305
"15897",2267.927125506073
"17001",2094.967142857143
"17013",1790.990909090909
"17042",1260.0185185185185
"17050",2268.6992481203006
"17088",1141.2901785714287
"17174",1321.562962962963
"17272",1257.1145833333333
"17380",300.08214285714286
"17388",1315.4935064935064
"17433",2056.8
"17442",1359.763888888889
"17444",1399.7962962962963
"17446",2865.7393048128342
"17486",1944.84766214178
"17495",489.7008695652174
"17513",1841.2566844919786
"17524",1144.8802083333333
"17541",2189.305418719212
"17614",1960.9245014245014
"17616",1198.1201923076924
"17653",2466.2015384615383
"17662",1053.420208500401
"17665",1175.5454545454545
"17777",1536.7601809954751
"17867",463.06808035714283
"17873",2951.7771428571427
"17877",1151.6041666666667
"18001",1040.0206818181819
"18029",274.25142857142856
"18094",908.5993046501521
"18150",234.47252274607112
"18205",240.40607210626186
"18247",838.1570782159017
"18256",788.3885765019237
"18410",316.66833333333335
"18460",231.0534188034188
"18479",295.97297297297297
"18592",898.1099428571429
"18610",1043.6931707317074
"18753",422.81190011042213
"18756",213.39092474176095
"18785",225.82848232848232
"18860",234.15464285714285
"19001",2156.624881291548
"19022",2291.715909090909
"19050",2013.2200772200772
"19075",1558.069526627219
"19100",1656.5096038415365
"19110",1539.144144144144
"19130",1818.5271739130435
"19137",1874.2613636363637
"19142",1364.6283333333333
"19212",2209.074074074074
"19256",1421.8199323445226
"19290",1565.888888888889
"19300",1000.7430555555555
"19318",504.93513005327486
"19355",2677.06237006237
"19364",2550.7425
"19392",1561.7281105990783
"19397",2599.5924479166665
"19418",649.3919735047731
"19450",1063.3734115347017
"19455",1996.030303030303
"19473",1758.030612244898
"19513",1002.6333333333333
"19517",2632.939002403846
"19532",1215.25390625
"19533",1119.2228125
"19548",1693.0926315789475
"19573",966.3230769230769
"19585",2932.418954248366
"19622",1645.6535714285715
"19693",2767.9862068965517
"19698",1341.8882211538462
"19701",1973.260472972973
"19743",2800.3716475095785
"19760",2572.870652173913
"19780",1667.3013468013469
"19785",1472.4
"19807",1648.465909090909
"19809",413.60085444003664
"19821",2835.4275147928993
"19824",2739.7959866220735
"19845",971.0764705882353
"20001",993.9223229600589
"20011",273.86218487394956
"20013",721.1283783783783
"20032",68.45645645645645
"20045",472.90182270091134
"20060",87.80729166666667
"20175",168.3256192959583
"20178",353.7004385964912
"20228",504.093707250342
"20238",365.5264227642276
"20250",49.34673698088332
"20295",80.41857142857143
"20310",1371.767857142857
"20383",443.97817715019255
"20400",518.5645604395604
"20443",1392.92
"20517",565.9857142857143
"20550",366.5578947368421
"20570",1884.3576367064738
"20614",575.8510416666667
"20621",792.9634009009009
"20710",341.88671875
"20750",266.49183006535947
"20770",344.00844594594594
"20787",37.523809523809526
"23001",64.86858076563959
"23068",33.282069970845484
"23079",49.31766381766382
"23090",111.3808695652174
"23162",29.205714285714286
"23168",13.128205128205128
"23182",66.9373040752351
"23189",61.95910493827161
"23300",5.42603550295858
"23350",52.57083333333333
"23417",33.53524075366364
"23419",88.20305980528512
"23464",27.061135371179038
"23466",401.1941941941942
"23500",54.84982935153584
"23555",72.98154224774406
"23570",67.59386733416771
"23574",63.8562874251497
"23580",552.5508571428571
"23586",36.118852459016395
"23660",80.3236914600551
"23670",65.8586956521739
"23672",35.54545454545455
"23675",20.032751091703055
"23678",71.6928746928747
"23682",233.24972972972972
"23686",41.99470899470899
"23807",429.63967664988076
"23815",69.46703296703296
"23855",170.1179487179487
"25001",430.18
"25019",1904.2905982905984
"25035",797.7689075630252
"25040",1790.6263736263736
"25053",2045.5037220843672
"25086",544.0615384615385
"25095",1553.125
"25099",2246.972850678733
"25120",2979.6383701188456
"25123",1436.3801652892562
"25126",2657.757575757576
"25148",843.6741854636591
"25151",2122.9132653061224
"25154",2860.9940476190477
"25168",970.8290598290598
"25175",2663.641666666667
"25178",2895.690340909091
"25181",2798.
"25183",2755.4088888888887
"25200",2993.4708333333333
"25214",2577.837606837607
"25224",2818.785714285714
"25245",1355.8061224489795
"25258",1325.5913461538462
"25260",2612.9357142857143
"25269",2615.294117647059
"25279",2739.00375
"25281",2535.48128342246
"25286",2554.121212121212
"25288",2658.7
"25290",1742.3945578231292
"25293",1903.8275862068965
"25295",2675.395061728395
"25297",2521.23544973545
"25299",2303.532967032967
"25307",368.1222222222222
"25312",2454.375
"25317",2842.6015037593984
"25320",675.7937317784257
"25322",2986.091973244147
"25324",471.82296650717706
"25326",2871.4833759590792
"25328",1582.9375
"25335",2052.8738095238095
"25339",2913.2645161290325
"25368",634.8868421052632
"25372",2868.7140625
"25377",2991.7456
"25386",1095.8925925925926
"25394",1257.265625
"25398",1087.5401069518716
"25402",1760.1115384615384
"25407",2853.5833333333335
"25426",2643.147342995169
"25430",2593.6315789473683
"25436",2297.3382352941176
"25438",1103.108594657375
"25473",2567.1128205128207
"25483",413.9904761904762
"25486",2736.595238095238
"25488",649.6088888888889
"25489",1065.2
"25491",1162.4380165289256
"25506",2309.8977272727275
"25513",2165.7119341563784
"25518",1392.9894736842105
"25524",1408.6857142857143
"25530",526.4600870827286
"25535",2963.3948863636365
"25572",371.8790650406504
"25580",922.0873015873016
"25592",1114.3909090909092
"25594",2201.0625
"25596",1282.609649122807
"25599",716.7246963562753
"25612",339.09375
"25645",1948.1616161616162
"25649",2858.664583333333
"25653",2218.352380952381
"25658",2332.328431372549
"25662",903.8647619047618
"25718",1618.3317307692307
"25736",2829.637037037037
"25740",2903.1060606060605
"25743",2013.1125
"25745",2704.230769230769
"25754",2851.1564102564103
"25758",2691.2673796791446
"25769",2827.039393939394
"25772",2803.25313283208
"25777",2191.5222222222224
"25779",2784.78515625
"25781",2865.0583333333334
"25785",2769.671328671329
"25793",3093.2485714285713
"25797",1501.8842975206612
"25799",2615.698039215686
"25805",1227.7142857142858
"25807",2340.090909090909
"25815",589.6966490299824
"25817",2649.7041420118344
"25823",1292.9963235294117
"25839",1670.525641025641
"25841",2537.702564102564
"25843",2785.6130952380954
"25845",2953.8846153846152
"25851",861.5133333333333
"25862",1462.9007352941176
"25867",1502.4545454545455
"25871",1769.8920454545455
"25873",2902.501052631579
"25875",1228.7904761904763
"25878",1235.5325077399382
"25885",836.2678678678678
"25898",2321.190909090909
"25899",2876.6619047619047
"27001",507.01162308011624
"27006",374.0748031496063
"27025",217.71683748169838
"27050",84.568
"27073",912.6132132132132
"27075",285.81935736677116
"27077",112.83092705167174
"27099",175.74194163646766
"27135",85.57005494505495
"27150",153.89553128103276
"27160",149.54895833333333
"27205",351.844696969697
"27245",1553.1089030206676
"27250",405.2678384963453
"27361",133.18140321217246
"27372",287.9575835475578
"27413",440.3203125
"27425",367.2699324324324
"27430",108.16
"27450",64.18669438669438
"27491",316.91093366093367
"27495",257.4219653179191
"27580",316.22993827160496
"27600",90.87176724137932
"27615",209.34355456929595
"27660",1321.4327852998065
"27745",648.8400455927052
"27787",582.0082226438963
"27800",314.88808664259926
"27810",92.74202898550725
"41001",1177.391304347826
"41006",1533.6645220588234
"41013",1010.6149732620321
"41016",943.8513513513514
"41020",1835.83984375
"41026",1079.8078947368422
"41078",1399.1829268292684
"41132",1234.107142857143
"41206",1753.7905263157895
"41244",1276.4529411764706
"41298",1772.6695075757575
"41306",1356.2746730083234
"41319",1580.1678004535147
"41349",870.1521739130435
"41357",1603.091049382716
"41359",2324.9676308539947
"41378",2335.875
"41396",2028.1055555555556
"41483",1494.123015873016
"41503",1914.4535714285714
"41518",1077.5578093306287
"41524",1071.5097125097125
"41530",1989.6375661375662
"41548",1461.355
"41551",1722.239268680445
"41615",1118.531746031746
"41660",2280.9339549339547
"41668",2573.709175084175
"41676",2122.093537414966
"41770",1524.494301994302
"41791",1377.9248120300751
"41797",1090.3968
"41799",1106.663063063063
"41801",2332.7974910394264
"41807",1363.2055137844611
"41872",565.3058542413381
"41885",812.8629629629629
"44001",414.8168063314711
"44035",146.37806301050176
"44078",466.19260838663826
"44090",1402.3838427947599
"44098",466.9525
"44110",730.061403508772
"44279",511.293
"44378",336.70510708401974
"44420",968.0215053763441
"44430",66.42841965471447
"44560",28.259105098855358
"44650",998.2542599398597
"44847",67.78913912095895
"44855",1039.0454545454545
"44874",650.7952069716775
"47001",1308.2270742358078
"47030",141.35771428571428
"47053",1570.2269207861823
"47058",93.78941625750136
"47161",19.668449197860962
"47170",93.39655172413794
"47189",1271.51171875
"47205",26.805
"47245",34.44722719141324
"47258",25.122180451127818
"47268",16.824806201550388
"47288",885.1563909774436
"47318",37.898989898989896
"47460",109.60416666666667
"47541",26.680311890838208
"47545",62.74823053589484
"47551",47.46262785208497
"47555",67.33878406708595
"47570",7.624137931034483
"47605",5.046113306982872
"47660",123.47027972027972
"47675",7.546875
"47692",47.47185185185185
"47703",33.24945054945055
"47707",56.865348837209304
"47720",28.23900118906064
"47745",17.33966033966034
"47798",74.96918767507003
"47960",44.317241379310346
"47980",119.80147058823529
"50001",486.8597449908925
"50006",1097.1334191334192
"50110",259.42998027613413
"50124",186.97668997668998
"50150",342.40909090909093
"50223",2299.171875
"50226",357.8159090909091
"50245",2366.6136363636365
"50251",953.9051282051282
"50270",662.4102564102565
"50287",285.30762167125806
"50313",370.42672413793105
"50318",2072.82
"50325",204.8020097020097
"50330",855.8075617283951
"50350",333.9597173659674
"50370",1310.554383441221
"50400",1788.6304054054053
"50450",212.1346153846154
"50568",180.53881507098654
"50573",200.18950617283951
"50577",237.82829475673122
"50590",233.35333741579913
"50606",576.7602663706992
"50680",238.98290598290598
"50683",425.40811965811963
"50686",2543.2698412698414
"50689",249.953125
"50711",331.1765555555556
"52001",2842.6506506506507
"52019",2053.02
"52022",3076.3333333333335
"52036",2017.5
"52051",1953.2
"52079",559.6896289248335
"52083",2328.358024691358
"52110",2581.9372294372292
"52203",2038.9
"52207",2495.0364583333335
"52210",2829.025974025974
"52215",2700.155745489079
"52224",3053.2272727272725
"52227",2587.440779610195
"52233",1072.2623529411765
"52240",1891.6666666666667
"52250",506.7826086956522
"52254",1124.0053475935829
"52256",1041.8026418026418
"52258",2699.674285714286
"52260",1581.3900226757369
"52287",2823.725
"52317",3216.0124223602484
"52320",2494.6373626373625
"52323",3059.1111111111113
"52352",2829.4523809523807
"52354",2480.4220779220777
"52356",2244.526099706745
"52378",2945.136222910217
"52381",2187.4260651629074
"52385",1369.7178571428572
"52390",19.24625468164794
"52399",1728.7565789473683
"52405",1501.9173913043478
"52411",1554.1150793650793
"52418",918.176243567753
"52427",222.8994748687172
"52435",2176.180473372781
"52473",16.24439918533605
"52480",2791.8636363636365
"52490",18.519492719586662
"52506",2824.909090909091
"52520",27.43328748280605
"52540",1188.152073732719
"52560",2695.0547112462004
"52565",2524.798076923077
"52573",2709.5584045584046
"52585",3051.1153846153848
"52612",1272.9430272108843
"52621",68.25300833076211
"52678",1756.6773519163762
"52683",2013.3380952380953
"52685",2671.12
"52687",1510.0963541666667
"52693",2334.348484848485
"52694",2186.075
"52696",150.3511659807956
"52699",2147.8744939271255
"52720",3153.8
"52786",1123.6743421052631
"52788",2998.058666666667
"52835",93.47806557867945
"52838",2817.7764423076924
"52885",2463.261111111111
"54001",450.73506944444443
"54003",1796.5544090056285
"54051",2183.674082313682
"54099",1420.0288888888888
"54109",1653.107769423559
"54125",2796.6875
"54128",1679.7154582763337
"54172",1740.104
"54174",2554.0359375
"54206",809.4322222222222
"54223",2402.924764890282
"54239",1014.4475524475524
"54245",793.1281609195403
"54250",563.8625
"54261",471.81089743589746
"54313",1522.225
"54344",1176.6571906354516
"54347",2373.3865546218485
"54377",2281.0675
"54385",542.2786769880366
"54398",1462.7485714285715
"54405",820.4375
"54418",1570.3988095238096
"54480",3285.370535714286
"54498",1065.8316912972086
"54518",2709.788888888889
"54520",2205.0427631578946
"54553",54.9375
"54599",1755.2291666666667
"54660",1810.5533333333333
"54670",1014.4010989010989
"54673",599.484126984127
"54680",803.6192307692307
"54720",723.0895061728395
"54743",3325.151923076923
"54800",735.3458624708625
"54810",273.7598369372563
"54820",1783.404532967033
"54871",2212.3844155844154
"54874",798.9432098765432
"63001",1397.734375
"63111",1303.8125
"63130",1891.7616
"63190",1635.4444444444443
"63212",2375.7265625
"63272",1717.1255060728745
"63302",2527.522
"63401",1147.0852272727273
"63470",1206.638655462185
"63548",2333.922459893048
"63594",1277.590909090909
"63690",2659.2993827160494
"66001",2095.456842105263
"66045",1883.494708994709
"66075",1116.202380952381
"66088",1588.7896825396826
"66170",1636.509090909091
"66318",1919.5833333333333
"66383",1662.8622448979593
"66400",1002.7857142857143
"66440",1289.9097744360902
"66456",1786.9382284382284
"66572",1508.7181818181818
"66594",1533.3809523809523
"66682",2539.6214285714286
"66687",1617.6735537190082
"68001",1167.2893772893774
"68013",1658.2848484848485
"68020",2199.446759259259
"68051",1343.8827160493827
"68077",1741.911111111111
"68079",1146.8846153846155
"68081",117.15843465045593
"68092",780.5351043643263
"68101",779.711558854719
"68121",1028.6410256410256
"68132",2893.7051282051284
"68147",1823.859375
"68152",3076.3
"68160",1475.5454545454545
"68162",3330.0691699604745
"68167",2184.4391111111113
"68169",2432.860544217687
"68176",1687.8039215686274
"68179",1921.3141025641025
"68190",272.01755401234567
"68207",3268.0799373040754
"68209",1592.6875
"68211",1587.6507936507937
"68217",2475.4712643678163
"68229",1629.8870192307693
"68235",970.8337428337428
"68245",1536.7642857142857
"68250",1154.418181818182
"68255",1168.0164917541229
"68264",2742.671597633136
"68266",2219.
"68271",1666.9126984126983
"68276",1445.3826530612246
"68296",1697.71884057971
"68298",2361.96866359447
"68307",761.5828497743391
"68318",3025.6453201970444
"68320",1467.6901960784314
"68322",1291.7651515151515
"68324",1929.1818181818182
"68327",1557.9888888888888
"68344",1924.2488888888888
"68368",2245.2747252747254
"68370",1178.0416666666667
"68377",1111.969155844156
"68385",429.6851956891662
"68397",1319.125636672326
"68406",594.3448275862069
"68418",1141.421052631579
"68425",2405.25
"68432",2543.25
"68444",1862.525462962963
"68464",1869.3089743589744
"68468",1827.55
"68498",1608.246153846154
"68500",1621.090909090909
"68502",2612.422057264051
"68522",944.8833333333333
"68524",1338.5520833333333
"68533",1595.2171717171718
"68547",1728.5220385674932
"68549",1397.38
"68572",2222.774936061381
"68573",123.09672830725462
"68575",94.90121836925961
"68615",515.3130434782609
"68655",119.47588285960379
"68669",2650.2951127819547
"68673",1448.6503496503497
"68679",1546.7836257309941
"68682",1997.2458333333334
"68684",1860.1160714285713
"68686",2055.1805555555557
"68689",515.9879110251451
"68705",2688.8444444444444
"68720",1251.057391304348
"68745",765.2982204362802
"68755",1313.3020833333333
"68770",1666.638655462185
"68773",1398.7998405103667
"68780",2485.3357843137255
"68820",2745.65625
"68855",1559.3818181818183
"68861",1306.6362847222222
"68867",3425.957142857143
"68872",1265.087962962963
"68895",1261.7604166666667
"70001",103.96969696969697
"70110",75.56593406593407
"70124",27.320054945054945
"70204",223.58503401360545
"70215",122.11466666666666
"70221",18.67391304347826
"70230",290.13125
"70233",69.86199095022624
"70235",48.67407407407408
"70265",25.654947916666668
"70400",57.24747474747475
"70418",186.8
"70429",18.884615384615383
"70473",155.84814814814814
"70508",229.84615384615384
"70523",37.76078431372549
"70670",116.61111111111111
"70678",23.899253731343283
"70702",144.0194805194805
"70708",31.276923076923076
"70713",48.57419354838709
"70717",124.98263888888889
"70742",102.39516129032258
"70771",14.845647773279353
"70820",26.69333333333333
"70823",80.91071428571429
"73001",2001.3150793650793
"73024",1070.95987654321
"73026",718.2171717171717
"73030",308.2823529411765
"73043",2609.9473684210525
"73055",546.9976851851852
"73067",1176.7385433715222
"73124",2771.2754285714286
"73148",457.5267857142857
"73152",2611.923387096774
"73168",1970.6001540832049
"73200",483.12125
"73217",467.64832535885165
"73226",1096.0094876660341
"73236",1492.9937137330755
"73268",338.81792717086836
"73270",1002.4269005847954
"73275",316.17857142857144
"73283",1502.2063492063492
"73319",363.29741863075196
"73347",2904.3183229813662
"73349",337.72030651341
"73352",1329.105882352941
"73408",590.8659090909091
"73411",1401.2325
"73443",699.7474747474747
"73449",613.1679197994987
"73461",3251.7730263157896
"73483",733.751547987616
"73504",795.6959833795014
"73520",1313.2555555555555
"73547",590.768133174792
"73555",2765.6658615136876
"73563",774.2727272727273
"73585",505.58193277310926
"73616",2584.802191113816
"73622",2726.324324324324
"73624",1829.5036656891496
"73671",315.62619047619046
"73675",2210.482666666667
"73678",567.4125132555673
"73686",2979.2615131578946
"73770",411.390977443609
"73854",806.1640866873065
"73861",632.9589490968801
"73870",2493.0115131578946
"73873",1786.684750733138
"76001",1574.3129973474802
"76020",1260.7767857142858
"76036",1066.8717105263158
"76041",1328.0788461538461
"76054",1592.7636363636364
"76100",1346.828903654485
"76109",517.8773177546356
"76111",2282.2905491698593
"76113",1152.9379310344827
"76122",1440.958041958042
"76126",1189.435
"76130",973.9025
"76147",1030.7868480725624
"76233",1288.366847826087
"76243",1871.0434782608695
"76246",1777.015479876161
"76248",1997.0962301587301
"76250",1451.6337719298247
"76275",2055.4440789473683
"76306",1927.5
"76318",1248.9217391304348
"76364",1577.7351290684624
"76377",1456.872408293461
"76400",1248.549019607843
"76403",1028.3599033816424
"76497",1034.6245614035088
"76520",1927.5116883116882
"76563",2086.577083333333
"76606",1507.8190476190475
"76616",1615.3015873015872
"76622",1371.8086956521738
"76670",1305.9184782608695
"76736",2082.6084756483237
"76823",1282.924836601307
"76828",1637.5384615384614
"76834",1871.3301707779885
"76845",1246.6875
"76863",1592.2690058479532
"76869",1348.831111111111
"76890",1334.1061224489797
"76892",1287.3661616161617
"76895",1086.8565217391304
"81001",116.68036529680366
"81065",156.83465608465607
"81220",102.08089330024814
"81300",873.6819428123775
"81591",132.4733121244256
"81736",441.38429752066116
"81794",1201.0984084880636
"85001",364.0704936854191
"85010",476.5288544358312
"85015",1814.2131661442006
"85125",258.0188604327973
"85136",2993.3058035714284
"85139",171.48721804511277
"85162",553.3130498533725
"85225",314.8511178861789
"85230",150.777734375
"85250",177.83191089252134
"85263",258.20108695652175
"85279",1484.290909090909
"85300",608.2198757763975
"85315",1534.1025210084033
"85325",154.6907588279489
"85400",1412.3804347826087
"85410",305.7878787878788
"85430",141.9673837612769
"85440",210.72885835095138
"86001",1437.842686002522
"86219",2533.4935064935066
"86320",861.3895622895623
"86568",266.6924235901851
"86569",308.8723544973545
"86571",254.616939484127
"86573",217.5028401496926
"86749",2688.635294117647
"86755",2292.719029374202
"86757",299.3505291005291
"86760",2607.988294314381
"86865",343.5568598679384
"86885",1168.3417338709678
"88001",20.63157894736842
"88564",60.32
"91001",113.07713884992988
"91263",143.4450561797753
"91405",169.49324205206557
"91407",125.92577239816504
"91430",181.91402550091075
"91460",156.47834611362845
"91530",181.99067377236392
"91536",124.6863038277512
"91540",108.05748299319728
"91669",159.67332584510055
"91798",114.53822348611575
"94001",131.77779507941452
"94343",167.23175245806826
"94883",113.49017272185824
"94884",139.59209911173446
"94885",102.94280660377359
"94886",102.10874200426439
"94887",175.75983772819473
"94888",185.46778026279006
"95001",221.16865276398545
"95015",259.03921894014826
"95025",219.20674471338924
"95200",233.4107769973661
"97001",209.48682277318642
"97161",232.47827423652387
"97511",192.21710714285715
"97666",134.95535714285714
"97777",215.09505587019746
"97889",166.78964237516868
"99001",88.05278232405892
"99524",110.4308426073132
"99624",130.10029742233974
"99773",136.45520460038335
